TS,PWR1_POWER,PF1_POWER FACTOR,JAVG_CURRENT AVG,JPH1_CURRENT PH A,JPH2_CURRENT PH B,JPH3_CURRENT PH C,TIPH1_WINDING TEMP A,TIPH2_WINDING TEMP B,TIPH3_WINDING TEMP C,TTIB_MOTOR IB BRG TEMP,TTOB_MOTOR OB BRG TEMP,VTIBX_MOTOR IB BRG VIB X,VTIBY_MOTOR IB BRG VIB Y,VTOBX_MOTOR OB BRG VIB X,VTOBY_MOTOR OB BRG VIB Y
01-09-2019 18:30,309151.4375,0.8684569,48.90366745,48.87645721,49.52392578,48.77576065,126.2369766,126.9226379,123.952034,88.87636566,181.5731659,0.158553079,NaN,0.154738322,0.179056212
01-09-2019 19:00,308203.3125,0.86823082,48.65773773,48.73984528,49.40814972,48.71620941,126.143219,126.9226379,123.952034,88.87636566,181.3424835,0.166562393,NaN,0.181830421,0.179580688
01-09-2019 19:30,307860.2188,0.868717968,48.80341721,48.64642715,49.31455612,48.66437149,126.0084457,126.9226379,123.7880173,88.64929199,181.5081024,0.157557219,NaN,0.155311793,0.196306914
01-09-2019 20:00,306400.2813,0.866153896,48.77501297,48.52801132,49.20281601,48.54024887,126.0084457,126.9226379,123.723587,88.64929199,181.5731659,0.155894384,NaN,0.157068148,0.179385066
01-09-2019 20:30,307406.9375,0.869000018,48.88325119,48.56243134,49.24850464,48.5710144,125.7799149,126.6940765,123.4951553,88.42222595,181.8038483,0.160296023,NaN,0.183199823,0.183199823
01-09-2019 21:00,306777.625,0.868000031,48.84078598,48.56938171,49.23522568,48.53231812,125.5770111,126.6940765,123.4951553,88.42222595,181.3683319,0.154805794,NaN,0.157336295,0.190401807
01-09-2019 21:30,307131.875,0.866000056,48.75905991,48.73423386,49.37666321,48.71629715,125.5513992,126.4655228,123.4951553,88.42222595,181.3424835,0.161274165,NaN,0.169893295,0.19369854
01-09-2019 22:00,307283.8438,0.867153883,48.8543129,48.62907028,49.26870728,48.56832886,125.5513992,126.4655228,123.4951553,88.42222595,181.3424835,0.157660902,NaN,0.16676116,0.193763748
01-09-2019 22:30,305955.7188,0.867478669,48.66595459,48.47890091,49.08673859,48.43222427,125.7799149,126.574913,123.4951553,88.42222595,181.5731659,0.15250349,NaN,0.167443767,0.183036804
01-09-2019 23:00,309285.375,0.868042409,49.03912735,48.82159805,49.41153336,48.73656082,125.5513992,126.4655228,123.4951553,88.42222595,181.5731659,0.156481266,NaN,0.157316506,0.172914073
01-09-2019 23:30,308158.8438,0.868555605,48.85912704,48.75748825,49.36974716,48.67299271,125.5513992,126.4655228,123.2667236,88.64929199,181.3424835,0.160719886,NaN,0.175570309,0.184471413
01-10-2019 00:00,306398.9375,0.868119717,48.71074295,48.54016113,49.13922882,48.45285797,125.5513992,126.4655228,123.2667236,88.42222595,181.3424835,0.158470154,NaN,0.177100912,0.187927514
01-10-2019 00:30,308683.5938,0.868000031,48.98313141,48.97332001,49.50965881,48.83831787,125.5513992,126.4655228,123.2667236,88.42222595,181.5731659,0.163719267,NaN,0.149047375,0.198067576
01-10-2019 01:00,309750.7188,0.870000064,48.88270187,48.67400742,49.32797241,48.64612961,125.5513992,126.4655228,123.2667236,88.42222595,181.541626,0.177817956,NaN,0.161863133,0.175570309
01-10-2019 01:30,307566.5625,0.869525433,48.78020477,48.58195114,49.17860031,48.51214218,125.2628632,126.1769409,122.978302,88.19517517,181.3424835,0.160296023,NaN,0.16411078,0.195646256
01-10-2019 02:00,308964.0313,0.867367566,49.12815094,48.96311188,49.5203743,48.8483963,124.5534515,125.3228912,122.3531036,87.8846817,180.9659271,0.148222625,NaN,0.16371952,0.191448823
01-10-2019 02:30,306820.375,0.869000018,48.71796036,48.57475662,49.09806061,48.48106003,124.4089508,125.3228912,122.1247177,87.74108887,181.2241974,0.162154496,NaN,0.173711836,0.177330971
01-10-2019 03:00,309293.9688,0.867589772,49.12977982,49.06344604,49.51378632,48.93590546,124.4089508,125.3228912,122.1247177,87.74108887,181.3424835,0.146602035,NaN,0.150214896,0.186134249
01-10-2019 03:30,310187.1563,0.871547043,48.98975754,49.04131699,49.41001129,48.85159683,124.6374207,125.484993,122.2867355,87.74108887,181.1788483,0.154883638,NaN,0.173472777,0.182710752
01-10-2019 04:00,307724.2813,0.868839025,48.8837738,48.78186798,49.24557877,48.61106491,124.8659058,125.5513992,122.3531036,87.74108887,180.9182892,0.159681782,NaN,0.15783906,0.190958634
01-10-2019 04:30,304777.5938,0.867051303,48.33903122,48.25323486,48.6883316,48.05724716,124.8659058,125.563118,122.5697861,87.74108887,181.1118164,0.1601004,NaN,0.174200132,0.18662332
01-10-2019 05:00,308571.0625,0.867000043,49.07405853,49.15852737,49.54827499,48.98694992,125.0943985,125.7799149,122.5814972,87.74108887,181.3424835,0.167472944,NaN,0.163658187,0.168152735
01-10-2019 05:30,308192.25,0.869564116,48.70908356,48.86424637,49.19981384,48.65082169,125.0943985,125.965477,122.8098984,87.78378296,181.3858643,0.149569064,NaN,0.161013335,0.201568678
01-10-2019 06:00,308907.75,0.871128261,48.92251205,48.80720139,49.1946373,48.66241074,125.2564926,126.0084457,122.8098984,87.96812439,181.2754517,0.164599851,NaN,0.167316869,0.200067297
01-10-2019 06:30,309540.1875,0.87040174,49.04236603,48.9705162,49.39628601,48.8198204,125.0943985,125.7799149,122.5814972,87.96812439,181.1118164,0.152666509,NaN,0.151916593,0.175570309
01-10-2019 07:00,309604.9375,0.870008409,49.20849228,49.10438538,49.53713226,48.99406433,124.4089508,125.2096024,122.0114899,87.62853241,181.1118164,0.158372611,NaN,0.164142832,0.190765217
01-10-2019 07:30,307188.5313,0.86681515,48.99616241,48.87960434,49.23796082,48.76059723,124.4089508,125.0943985,122.034523,87.51406097,181.2513733,0.16873619,NaN,0.163309366,0.189322665
01-10-2019 08:00,306665.2188,0.868290603,48.66384125,48.60125351,48.93632126,48.44177628,124.6374207,125.484993,122.2867355,87.51406097,181.3424835,0.16411078,NaN,0.166462749,0.191937879
01-10-2019 08:30,310189.125,0.867796659,49.07782364,49.20756912,49.52335739,49.06685257,124.8659058,125.7799149,122.5350418,87.51406097,181.1118164,0.177833304,NaN,0.16787304,0.179385066
01-10-2019 09:00,307343.2813,0.867111146,48.73905182,48.72830582,49.07531738,48.57266617,125.0943985,126.0084457,122.8098984,87.74108887,181.0861816,0.167501673,NaN,0.183623686,0.192950323
01-10-2019 09:30,308655.125,0.867051303,49.13345337,49.03193283,49.38864899,48.89101791,125.5513992,126.2408829,123.0383072,87.96812439,181.3424835,0.171494454,NaN,0.175309211,0.183199823
01-10-2019 10:00,306781.0938,0.868413806,48.74000168,48.58701706,49.03562546,48.50319672,125.5513992,126.4655228,123.2667236,87.96812439,181.5731659,0.174515858,NaN,0.144892305,0.176096484
01-10-2019 10:30,308825.3438,0.868247867,48.8829422,48.97926712,49.35998535,48.89441681,125.2662582,126.180336,122.8098984,87.96812439,181.3424835,0.146928087,NaN,0.16603446,0.187992707
01-10-2019 11:00,308316.0625,0.867627144,48.99460983,48.90053558,49.28154755,48.77899551,124.8659058,125.7799149,122.5814972,87.96812439,181.1118164,0.164569065,NaN,0.152666509,0.165991515
01-10-2019 11:30,307677.3125,0.868017137,48.92850876,48.83435059,49.22948074,48.67780304,125.0943985,126.0084457,122.8098984,88.19517517,181.2261658,0.158404946,NaN,0.148819149,0.181276143
01-10-2019 12:00,307782.0938,0.86820519,49.006073,48.8290596,49.20291519,48.72283936,125.5513992,126.3737106,123.1749649,88.42222595,181.4804993,0.159513503,NaN,0.164860696,0.183199823
01-10-2019 12:30,308116,0.868717968,48.82658386,48.74227905,49.13726044,48.6002121,125.943985,126.6940765,123.4951553,88.42222595,181.5731659,0.159806952,NaN,0.152666509,0.187601462
01-10-2019 13:00,307650.0625,0.868290663,48.83409119,48.8976326,49.25743103,48.69206238,126.2369766,126.9226379,123.723587,88.42222595,181.3089752,0.164665058,NaN,0.15162316,0.177233145
01-10-2019 13:30,306649.0313,0.868000031,48.70196533,48.63750839,49.02555084,48.42147446,126.4655228,127.3797836,124.170723,88.64929199,181.3326263,0.160622075,NaN,0.160459042,0.189850524
01-10-2019 14:00,307980.3438,0.867205203,49.10889816,49.01634598,49.36371231,48.76964951,126.9226379,127.6083755,124.4089508,88.87636566,181.5889435,0.152927354,NaN,0.187436342,0.184926838
01-10-2019 14:30,307350.375,0.869170964,49.08314896,48.9966774,49.31571579,48.73477554,126.4655228,127.3797836,124.1414337,88.8375473,181.5731659,0.14512217,NaN,0.152014419,0.163559109
01-10-2019 15:00,307620.9688,0.867754281,49.04341125,48.90850449,49.23939896,48.62670135,126.4655228,127.151207,123.952034,88.64929199,181.5731659,0.148851752,NaN,0.164175436,0.196583793
01-10-2019 15:30,306681.7813,0.869693637,48.75890732,48.76903915,49.08124924,48.51570511,126.6940765,127.4148102,124.2154922,88.87636566,181.3424835,0.154420063,NaN,0.162357226,0.199363917
01-10-2019 16:00,307569.6563,0.870804906,48.77611542,48.75897217,49.1175499,48.54277039,127.151207,127.8369675,124.6374207,89.10344696,181.3574829,0.166933075,NaN,0.167677417,0.176066533
01-10-2019 16:30,307363.1563,0.86857146,49.05578613,48.80717087,49.12989426,48.54927063,127.5430603,128.2941895,125.0943985,89.33053589,181.8038483,0.165745676,NaN,0.166835606,0.187010214
01-10-2019 17:00,307582.125,0.868669391,48.91434097,48.90898132,49.24582672,48.71688461,127.3797836,128.2941895,124.9672546,89.33053589,181.8038483,0.167501613,NaN,0.163256153,0.18276912
01-10-2019 17:30,307899.0625,0.868607998,48.81545258,48.90802002,49.23529816,48.68811417,126.9226379,127.7473602,124.5478592,89.10344696,181.5731659,0.165459558,NaN,0.150347143,0.178561077
01-10-2019 18:00,306935.875,0.868160009,48.89346313,48.72072601,48.99247742,48.51255798,126.7306442,127.6083755,124.4089508,89.33053589,181.5362549,0.150682837,NaN,0.174347147,0.206253752
01-10-2019 18:30,308077.0313,0.869904816,48.87546539,48.8456192,49.11264801,48.69540024,127.151207,127.8369675,124.6374207,89.33053589,181.5621796,0.185015649,NaN,0.174661309,0.193371773
01-10-2019 19:00,306640.4375,0.868583381,48.74946594,48.58646393,48.87285233,48.38135147,127.3797836,128.2941895,125.0467987,89.55763245,181.5731659,0.151077032,NaN,0.167292923,0.19384934
01-10-2019 19:30,307995.5625,0.869357169,48.86960602,48.77696609,49.07520676,48.65210342,127.8369675,128.6697998,125.3228912,89.55763245,181.8038483,0.16002354,NaN,0.154579341,0.174480379
01-10-2019 20:00,309394.4375,0.868428588,48.71030426,48.75191116,49.10005951,48.65463638,127.8369675,128.6534576,125.4534683,89.55763245,181.8038483,0.164662287,NaN,0.175570309,0.205558643
01-10-2019 20:30,309199.4688,0.868015945,49.08235168,49.0714035,49.3410759,48.89686966,127.3217316,128.065567,124.8659058,89.33053589,181.5731659,0.162173122,NaN,0.163997188,0.206886902
01-10-2019 21:00,306635.5625,0.8661291,49.02228928,48.78575897,49.05369568,48.57503891,127.3797836,128.072937,124.8659058,89.55763245,181.5731659,0.16054213,NaN,0.160296023,0.190829322
01-10-2019 21:30,308371.1875,0.868000031,49.05084991,48.98636246,49.21415329,48.9049263,127.6083755,128.5228119,125.0943985,89.55763245,181.8038483,0.149457276,NaN,0.147266999,0.184231624
01-10-2019 22:00,307252.6563,0.868592083,48.73545456,48.78694153,49.03749084,48.66371155,128.065567,128.8996124,125.5513992,89.78474426,182.0345459,0.16567257,NaN,0.16750817,0.174227521
01-10-2019 22:30,309277.9063,0.869752049,48.76232529,48.97283554,49.22523499,48.86365509,128.2941895,129.2087402,125.7799149,89.78474426,181.8038483,0.161882967,NaN,0.186068505,0.184786767
01-10-2019 23:00,307426.4375,0.870000064,48.68040085,48.71392822,48.94682693,48.5661087,127.7246094,128.5228119,125.0943985,89.78474426,181.5731659,0.150856122,NaN,0.15842098,0.188824967
01-10-2019 23:30,306814.4375,0.870384693,48.748703,48.55578613,48.84866714,48.4441185,127.6083755,128.5228119,125.0943985,89.78474426,181.8038483,0.15882881,NaN,0.171755552,0.171162799
01-11-2019 00:00,307577.2188,0.869718015,48.94293976,48.77521896,49.09308624,48.69525528,127.6083755,128.5228119,125.0943985,90.01186371,182.0345459,0.147188917,NaN,0.172925025,0.173414096
01-11-2019 00:30,305919.4688,0.868822038,48.60718155,48.55331421,48.79914856,48.46440125,127.6083755,128.5228119,125.0943985,90.01186371,181.8038483,0.155382097,NaN,0.172173113,0.196683481
01-11-2019 01:00,308528.1563,0.870846212,48.89862823,48.83942413,49.06315613,48.75912476,127.6083755,128.5228119,125.0943985,89.78474426,181.8038483,0.145232633,NaN,0.152862132,0.183199823
01-11-2019 01:30,308140.4375,0.868931651,48.84942627,48.80298615,49.10429764,48.75317001,127.6083755,128.5228119,125.0943985,89.78474426,181.5889435,0.156742111,NaN,0.193600729,0.198458835
01-11-2019 02:00,309185.4375,0.867803454,49.06181717,49.02527618,49.33824158,49.0227623,126.8327789,127.6083755,124.3640366,89.33053589,181.8038483,0.169428349,NaN,0.161045939,0.184014946
01-11-2019 02:30,307049.25,0.870362103,48.62588882,48.54490662,48.92825699,48.57932663,126.1640854,126.9226379,123.6507263,89.03101349,181.7302704,0.161677226,NaN,0.166708767,0.166549206
01-11-2019 03:00,307787.0625,0.869000018,49.17195892,48.74621582,49.04597473,48.77783203,125.7799149,126.6940765,123.2667236,88.64929199,181.4715118,0.160748616,NaN,0.172522902,0.184105009
01-11-2019 03:30,307701.0625,0.870418847,48.87388611,48.58114243,48.94003677,48.64043808,125.3228912,126.332695,122.9055557,88.64929199,181.3424835,0.158698395,NaN,0.146889076,0.173972681
01-11-2019 04:00,307775.5938,0.867137969,48.8841362,48.76985168,49.14334106,48.83917236,125.0943985,126.0734558,122.5814972,88.42222595,181.3424835,0.173428386,NaN,0.160296023,0.171755552
01-11-2019 04:30,307086.0625,0.868000031,48.83296585,48.73155594,49.11831665,48.89256287,124.8659058,125.7799149,122.3531036,88.19517517,181.3424835,0.155165836,NaN,0.190895095,0.191454157
01-11-2019 05:00,307757,0.868000031,49.09031677,48.82400894,49.17176819,48.8508873,124.6374207,125.7799149,122.3531036,87.96812439,181.1217651,0.163617492,NaN,0.178562269,0.183528677
01-11-2019 05:30,305395.8438,0.866068423,48.92246628,48.5731163,48.95846939,48.66008377,124.4089508,125.5357742,122.1247177,87.74108887,181.1118164,0.156220421,NaN,0.160296023,0.183982342
01-11-2019 06:00,308889.25,0.870658159,48.80029678,48.82402802,49.18977356,48.89735794,124.3698959,125.3228912,121.896347,87.74108887,181.3424835,0.167273447,NaN,0.158991829,0.183199823
01-11-2019 06:30,307896,0.869837642,48.91328812,48.75285721,49.14365768,48.8645401,124.1804886,125.0943985,121.6679764,87.74108887,181.2754517,0.159187466,NaN,0.160919949,0.196241707
01-11-2019 07:00,307622.75,0.868675232,49.05049896,48.71317673,49.09848785,48.80979538,123.952034,125.0943985,121.6679764,87.51406097,181.1118164,0.153025165,NaN,0.165708408,0.183819309
01-11-2019 07:30,307381.3125,0.867444456,48.79688644,48.74712753,49.14608002,48.87072372,123.952034,124.8659058,121.439621,87.51406097,180.8811493,0.159448296,NaN,0.171755552,0.191253185
01-11-2019 08:00,307084.9688,0.867230833,48.76783371,48.58791733,48.98775482,48.72784424,123.723587,124.7077255,121.439621,87.28704071,181.1118164,0.150025517,NaN,0.15882881,0.176744074
01-11-2019 08:30,308801.6875,0.867827594,48.88365555,48.9740448,49.34903336,49.08150101,123.4951553,124.6374207,121.2112732,87.06003571,181.1515808,0.159638301,NaN,0.143182769,0.178201169
01-11-2019 09:00,307362.2188,0.868880332,48.79216385,48.66371536,49.07340622,48.84910965,123.4951553,124.4089508,120.982933,87.06003571,180.8811493,0.145721704,NaN,0.16075249,0.194644079
01-11-2019 09:30,309169.4375,0.868000031,49.06289673,48.93305969,49.35875702,49.13534546,123.2667236,124.4089508,120.982933,86.8503418,180.8811493,0.156481266,NaN,0.153248414,0.17731604
01-11-2019 10:00,306574.4688,0.86706841,48.83983994,48.52002335,48.94481659,48.72982407,123.2179184,124.3601303,120.9341431,86.8330307,181.1118164,0.1594809,NaN,0.147482365,0.188119873
01-11-2019 10:30,307864.9375,0.867341936,48.89945602,48.7061615,49.09469986,48.89750671,123.0383072,124.1804886,120.7546082,86.7554245,181.032959,0.169044137,NaN,0.178178683,0.188318759
01-11-2019 11:00,308336.4375,0.869307756,48.8622818,48.64399338,49.03621674,48.86781311,123.0383072,124.1804886,120.7546082,86.60604095,180.6504974,0.164404228,NaN,0.176442415,0.184960485
01-11-2019 11:30,308254.5,0.868581235,48.76209259,48.57074356,48.94443512,48.77109909,122.8098984,123.952034,120.5262833,86.70110321,180.7471008,0.151427537,NaN,0.170151532,0.176802903
01-11-2019 12:00,308064.25,0.867307723,48.91947174,48.77238464,49.1459465,48.96526337,122.8098984,123.952034,120.3682251,86.8330307,180.8811493,0.160296023,NaN,0.162643567,0.196111292
01-11-2019 12:30,307757.3438,0.866359055,48.9864006,48.83433151,49.14732742,48.97752762,122.5814972,123.723587,120.2979736,86.8330307,180.8811493,0.147775814,NaN,0.155405313,0.190535888
01-11-2019 13:00,307928.25,0.867129326,48.91012573,48.86936569,49.15163803,48.99982071,122.5814972,123.723587,120.0696716,86.60604095,180.6604462,0.164440289,NaN,0.179056212,0.182541445
01-11-2019 13:30,307400.5313,0.869000018,48.84421539,48.65476227,48.98138428,48.84574127,122.3531036,123.4951553,120.0696716,86.37905884,180.6504974,0.163453057,NaN,0.166281238,0.211429805
01-11-2019 14:00,307770.5625,0.86722225,48.86642456,48.79442978,49.12465286,49.00817871,122.3531036,123.4951553,120.0696716,86.37905884,180.8811493,0.162415326,NaN,0.171319827,0.18701458
01-11-2019 14:30,307382.0938,0.867051303,48.95141602,48.6934433,49.02717972,48.91162109,122.3531036,123.4951553,120.0696716,86.37905884,180.8811493,0.157818064,NaN,0.161437184,0.172136903
01-11-2019 15:00,306753.9375,0.867000043,48.8053894,48.59208298,48.92660141,48.77539444,122.3531036,123.4951553,119.8413773,86.37905884,180.6504974,0.162382722,NaN,0.170671254,0.190112025
01-11-2019 15:30,307630.5313,0.868000031,48.8932991,48.74472046,49.06999969,48.86516571,122.3531036,123.2667236,119.8413773,86.15208435,180.4198608,0.15044938,NaN,0.167312443,0.187992722
01-11-2019 16:00,309043.6563,0.869423807,48.97055817,48.86624146,49.2026329,49.08314896,122.1247177,123.0383072,119.6130905,86.15208435,180.5840454,0.159778774,NaN,0.161912441,0.192963004
01-11-2019 16:30,307898.4375,0.86683625,48.88372803,48.87601471,49.16749954,49.01198578,121.896347,123.0383072,119.6130905,86.15208435,180.8811493,0.156481266,NaN,0.176195145,0.188329995
01-11-2019 17:00,304500.9688,0.865965843,48.71046829,48.37190247,48.63932037,48.50597,121.896347,123.0383072,119.3848114,86.15208435,180.6583862,0.146080881,NaN,0.157655552,0.187144995
01-11-2019 17:30,307828.3438,0.868094027,48.8588028,48.78138351,49.05784225,48.86424255,121.6679764,122.8098984,119.3848114,85.92511749,180.3981781,0.145754308,NaN,0.143718988,0.174984857
01-11-2019 18:00,308118.5,0.867801785,48.76036453,48.89656448,49.15164566,49.00814438,121.6679764,122.6267853,119.1565475,85.92511749,180.4198608,0.152666509,NaN,0.151847407,0.173223183
01-11-2019 18:30,308418.8125,0.869666696,48.86658478,48.75087738,48.97727966,48.87161255,121.5918579,122.5814972,118.9282913,85.92511749,180.6504974,0.16411078,NaN,0.162839189,0.198469013
01-11-2019 19:00,309045.2813,0.867000043,49.10292816,48.93242645,49.15651321,49.07094574,121.439621,122.5814972,118.9282913,85.92511749,180.5263062,0.164404228,NaN,0.161764413,0.184080139
01-11-2019 19:30,309700.7188,0.869948745,49.1087265,49.02433395,49.17670059,49.15243149,121.439621,122.5814972,118.9282913,85.7912674,180.4198608,0.159611329,NaN,0.192394346,0.18887578
01-11-2019 20:00,308257.625,0.868576288,48.82876587,48.86941528,49.06865692,48.98077011,121.439621,122.4189148,118.9282913,85.69815826,180.2556763,0.156481266,NaN,0.168453649,0.190829322
01-11-2019 20:30,308626.2188,0.867153883,49.12129974,48.90065002,49.22394562,49.1080513,121.2112732,122.3531036,118.9282913,85.47121429,180.4198608,0.137688026,NaN,0.167338654,0.187305659
01-11-2019 21:00,309790.9688,0.870000064,49.12386322,48.98370743,49.24853516,49.13934708,121.439621,122.5697861,118.9282913,85.47121429,180.6504974,0.166751772,NaN,0.160883695,0.191220582
01-11-2019 21:30,307807.9375,0.868906021,48.87286758,48.7449646,49.01643372,48.88491058,121.439621,122.5814972,118.9282913,85.47121429,180.4198608,0.16267617,NaN,0.161598787,0.188317329
01-11-2019 22:00,318989.7188,0.873775899,50.28502655,50.22031403,50.56798935,50.40992355,122.3531036,123.3179245,119.8413773,85.47121429,180.3681641,0.167534322,NaN,0.162469909,0.189119264
01-11-2019 22:30,318161.25,0.87135905,50.60829926,50.32513046,50.59138107,50.43506622,122.8098984,123.952034,120.2979736,85.47121429,180.6504974,0.165480182,NaN,0.151590556,0.188383982
01-11-2019 23:00,317252.2813,0.870957315,50.26219559,50.08794785,50.43082428,50.26780319,123.1476364,124.2898407,120.6355667,85.47121429,180.7608948,0.156318247,NaN,0.158307135,0.196151212
01-11-2019 23:30,318117.9375,0.871623993,50.21842194,50.02103043,50.34436035,50.19626999,123.4951553,124.4089508,120.982933,85.47121429,180.7372437,0.167445987,NaN,0.153612047,0.176538929
01-12-2019 00:00,318031.6563,0.873186469,50.33617783,50.09754944,50.48394394,50.29724884,123.4951553,124.6374207,120.982933,85.47121429,180.4824066,0.171755552,NaN,0.168964192,0.198146671
01-12-2019 00:30,308196.9688,0.869512856,48.9536171,48.6679306,48.98546982,48.87097549,122.6185913,123.5693512,120.1067429,85.47121429,180.1892242,0.156481266,NaN,0.162871793,0.183819309
01-12-2019 01:00,306395.4688,0.866025925,48.98553085,48.81137848,49.04851913,48.95343399,121.6738815,122.8098984,119.3848114,85.69815826,180.4198608,0.15276517,NaN,0.148753092,0.183002502
01-12-2019 01:30,305853.6563,0.869112074,48.76230621,48.39780045,48.68078995,48.56331253,121.439621,122.5814972,118.9282913,85.47121429,180.6504974,0.153521538,NaN,0.146319553,0.182772309
01-12-2019 02:00,309046.5625,0.867762744,48.78049088,48.9862709,49.22019577,49.13879776,121.2112732,122.3531036,118.7000427,85.41736603,180.4198608,0.159584805,NaN,0.158101305,0.174265534
01-12-2019 02:30,308484.5,0.867728829,48.73711014,48.91719818,49.13980484,49.0082283,121.2112732,122.1247177,118.7000427,85.38851929,180.1892242,0.152310908,NaN,0.158905894,0.18562445
01-12-2019 03:00,307692.125,0.868000031,49.1739006,49.04829025,49.30150604,49.17190552,121.2112732,122.1247177,118.5975266,85.24427795,180.2928162,0.162953809,NaN,0.159520134,0.190053448
01-12-2019 03:30,307838.4375,0.868198335,48.76105881,48.8194809,49.03408432,48.9174118,120.982933,121.896347,118.4718018,85.24427795,180.5491028,0.162433609,NaN,0.161973193,0.171755552
01-12-2019 04:00,307897.9063,0.868299186,48.88676071,48.78635025,49.00880432,48.85224533,120.982933,121.896347,118.4718018,85.24427795,180.4888611,0.158763602,NaN,0.166045159,0.192009225
01-12-2019 04:30,309089.6563,0.870000064,48.72816849,48.90035629,49.14474869,48.9984169,120.7546082,121.896347,118.280632,85.24427795,180.1892242,0.160296023,NaN,0.145656496,0.171755552
01-12-2019 05:00,308449.6563,0.87079668,48.87205887,48.6822052,48.893116,48.76916122,120.7546082,121.896347,118.2435684,85.24427795,180.1892242,0.146006867,NaN,0.158421755,0.190635353
01-12-2019 05:30,307524.5625,0.867000043,48.58712769,48.81489944,49.02013397,48.88193893,120.7546082,121.6679764,118.2435684,85.23474121,180.4295502,0.163950503,NaN,0.156481266,0.179865912
01-12-2019 06:00,308322.125,0.867256463,49.03850937,48.87877274,49.12281036,48.96406174,120.7546082,121.6679764,118.2435684,85.01734161,180.4198608,0.174590215,NaN,0.148851752,0.165090874
01-12-2019 06:30,306765.9375,0.869262755,48.83810806,48.61831284,48.75942993,48.67762756,120.7546082,121.6679764,118.2435684,85.01734161,180.1892242,0.146912053,NaN,0.155479088,0.188889623
01-12-2019 07:00,308747.6875,0.868264973,48.70452118,48.9418335,49.14256287,48.99370575,120.6706924,121.6679764,118.2435684,85.10074615,180.1892242,0.150253758,NaN,0.166141927,0.179385066
01-12-2019 07:30,308382.6875,0.868000031,48.82527161,48.97540283,49.11509705,49.00284195,120.7546082,121.6679764,118.2435684,85.24427795,180.4198608,0.158372343,NaN,0.162292615,0.171780586
01-12-2019 08:00,307502.8438,0.867000043,48.89151382,48.80496216,49.0340004,48.89604187,120.7546082,121.6679764,118.2435684,85.24427795,180.4198608,0.16272065,NaN,0.15926151,0.183555424
01-12-2019 08:30,308124.25,0.868760705,48.90256882,48.85825729,49.05650711,48.90180206,120.7546082,121.896347,118.2435684,85.24427795,180.1892242,0.165186733,NaN,0.171580926,0.190669954
01-12-2019 09:00,307920.7188,0.86825645,48.86237717,48.77376556,49.01548386,48.88261795,120.7546082,121.6679764,118.2435684,85.01734161,180.1892242,0.165969253,NaN,0.158439502,0.189362109
01-12-2019 09:30,307863.3438,0.869000018,48.71458054,48.56265259,48.84644318,48.734478,120.7546082,121.6679764,118.2435684,85.01734161,180.425827,0.168320566,NaN,0.19405213,0.194348112
01-12-2019 10:00,307575.625,0.866000056,48.97257233,48.81423187,49.06177521,48.94751358,120.7546082,121.6679764,118.2435684,85.01734161,180.4198608,0.151614159,NaN,0.164801389,0.189448118
01-12-2019 10:30,307473.0625,0.867581248,48.83766937,48.70785904,48.9887085,48.91943359,120.7546082,121.6679764,118.2435684,85.01734161,180.1892242,0.149862513,NaN,0.152275264,0.185416937
01-12-2019 11:00,307893.3125,0.867333353,48.78042221,48.79894257,49.08453751,48.91745377,120.5262833,121.6679764,118.2435684,85.01734161,180.1892242,0.15690513,NaN,0.176409557,0.185319126
01-12-2019 11:30,308889.6875,0.867000043,49.13642502,48.92783356,49.2291832,49.09989166,120.5262833,121.6679764,118.2435684,85.01734161,180.3193207,0.159806952,NaN,0.158633187,0.181536987
01-12-2019 12:00,307789.9063,0.868948758,49.02680588,48.6716156,48.95610428,48.85824966,120.5262833,121.6679764,118.2435684,85.01734161,180.4198608,0.151650935,NaN,0.163100034,0.191024959
01-12-2019 12:30,308264.875,0.868435919,48.94208527,48.83163071,49.08332825,48.99446106,120.7546082,121.896347,118.4718018,85.24427795,180.4198608,0.170546308,NaN,0.150286362,0.170080319
01-12-2019 13:00,307885.5313,0.866957307,48.61843491,48.83577728,49.12316895,48.97698975,120.982933,122.1247177,118.4718018,85.24427795,180.4100037,0.159643933,NaN,0.163784727,0.176222399
01-12-2019 13:30,308302.625,0.868188083,49.10948563,48.77931976,49.13896942,49.00166321,121.2112732,122.1461868,118.7000427,85.47121429,180.4198608,0.149927706,NaN,0.156481266,0.175570309
01-12-2019 14:00,308522.0625,0.867538512,48.97790909,48.80073166,49.17645264,49.02389145,121.2112732,122.3531036,118.9282913,85.47121429,180.4730835,0.160296023,NaN,0.178794652,0.179971948
01-12-2019 14:30,308833.5938,0.869000018,49.08114624,48.89107895,49.24879837,49.05796432,121.2112732,122.3531036,118.9282913,85.24427795,180.3350983,0.157883272,NaN,0.17057617,0.186855584
01-12-2019 15:00,307820.3125,0.869487226,48.86609268,48.65530396,48.96866608,48.91513062,121.2112732,122.3531036,118.9282913,85.47121429,180.4198608,0.150612414,NaN,0.156481266,0.188489214
01-12-2019 15:30,307838.8125,0.869384646,48.86999512,48.59729004,48.98863602,48.90615082,121.2112732,122.5814972,118.9282913,85.47121429,180.6504974,0.169985503,NaN,0.185846671,0.184667036
